"area","area_code","category","flow_score","traffic_score","consumer_score","dead_time","dead_gap","dead_gap_count","dead_gap_score","active_time_count","inactive_time","incomplete_time","analysis_available","analysis_status","twin_name","similarity","twin_conversion","similarity_definition"
"장충동주민센터",3110048,"한식음식점",41.26807563959956,66.51982378854625,41.26807563959956,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신설동역 9번",92.08843159065628,44.827586206896555,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"장충동주민센터",3110048,"커피-음료",26.497005988023954,61.863173216885,26.497005988023954,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","성미산체육관",89.86714071856288,49.700598802395206,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"장충단 고개",3110049,"한식음식점",14.015572858731925,46.36563876651982,14.015572858731925,"06~11",94.74285714285713,1039.5398460268275,94.74285714285713,5,"","",TRUE,"분석 가능","대흥역 3번",91.35150166852057,46.60734149054505,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"장충단 고개",3110049,"호프-간이주점",45.49098196392786,30.29126213592233,45.49098196392786,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","논현2동주민센터",89.26603206412827,91.18236472945893,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"장충단 고개",3110049,"커피-음료",32.93413173652694,39.30131004366812,32.93413173652694,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","대치동아우편취급국",89.50224550898204,39.37125748502994,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"약수역 7번",3110050,"한식음식점",96.55172413793103,27.312775330396477,96.55172413793103,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","불광역 8번",84.6078976640712,98.77641824249166,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"한양공고앞 교차로",3110051,"한식음식점",35.92880978865406,65.08810572687224,35.92880978865406,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","천호역 1번(천호문구완구거리)",89.8567853170189,82.8698553948832,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"장충초등학교",3110052,"한식음식점",85.65072302558399,36.34361233480176,85.65072302558399,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","양천향교역 2번",88.07007786429367,85.76195773081201,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"장충초등학교",3110052,"분식전문점",62.7906976744186,20.048899755501225,62.7906976744186,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","문현중학교(장지역 1번)",88.14599483204134,78.29457364341084,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"장충초등학교",3110052,"호프-간이주점",90.5811623246493,20.388349514563107,90.5811623246493,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성원어린이공원",91.59569138276554,93.9879759519038,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"청구역 1번",3110053,"한식음식점",28.25361512791991,61.12334801762115,28.25361512791991,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","돌곶이역 1번",88.22997775305895,41.490545050055616,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"청구역 1번",3110053,"호프-간이주점",67.53507014028057,45.63106796116505,67.53507014028057,"뚜렷한 DEAD TIME 없음",0,0,0,2,"00~06,06~11,11~14,14~17","",TRUE,"분석 가능","중앙대학교",83.29158316633266,84.5691382765531,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"청구역 1번",3110053,"편의점",59.12596401028277,38.75,59.12596401028277,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","중앙대학교",85.36311053984575,91.77377892030847,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"청구역 3번",3110054,"한식음식점",61.957730812013345,55.837004405286336,61.957730812013345,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","언주역 3번",89.62736373748609,85.87319243604004,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"청구역 3번",3110054,"커피-음료",83.53293413173652,50.36390101892285,83.53293413173652,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","성동초등학교",87.59356287425149,91.46706586826348,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"청구역 3번",3110054,"편의점",55.26992287917738,34.25,55.26992287917738,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신설동역 12번",90.1349614395887,68.89460154241645,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"황학동벼룩시장",3110055,"한식음식점",49.49944382647386,25,49.49944382647386,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","열정도",89.21718576195772,58.06451612903226,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"황학동벼룩시장",3110055,"호프-간이주점",NA,11.262135922330096,NA,"뚜렷한 DEAD TIME 없음",0,0,0,0,"","00~06,06~11,11~14,14~17,17~21,21~24",FALSE,"활동 또는 관측 근거 부족",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신당역 3번",3110056,"한식음식점",36.70745272525028,80.1762114537445,36.70745272525028,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","장승배기역 4번",87.0063959955506,59.06562847608454,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신당역 3번",3110056,"분식전문점",19.896640826873384,65.28117359413203,19.896640826873384,"21~24",90.25974025974025,146.70867240922166,90.25974025974025,5,"00~06","",TRUE,"분석 가능","장승배기역 4번",89.58333333333334,84.49612403100775,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신당역 3번",3110056,"호프-간이주점",9.619238476953909,70.87378640776699,9.619238476953909,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","계상초등학교",85.08266533066133,11.022044088176353,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"신당역 3번",3110056,"커피-음료",47.75449101796407,76.41921397379913,47.75449101796407,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","숭실대입구역 1번",87.43450598802394,80.53892215568862,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"황학코아루아파트",3110057,"한식음식점",94.9944382647386,59.91189427312775,94.9944382647386,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신원동주민센터",81.67408231368188,97.99777530589544,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"황학코아루아파트",3110057,"분식전문점",95.60723514211887,43.27628361858191,95.60723514211887,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","북한산보국문역 1번",77.47093023255813,97.41602067183463,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"황학코아루아파트",3110057,"커피-음료",96.55688622754491,55.021834061135365,96.55688622754491,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성심여자고등학교",3110058,"한식음식점",30.367074527252502,79.40528634361233,30.367074527252502,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","효창공원앞역 2번",91.7686318131257,95.66184649610679,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성심여자고등학교",3110058,"호프-간이주점",20.440881763527056,69.70873786407768,20.440881763527056,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","보문역 5번",90.80661322645291,77.15430861723446,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성심여자고등학교",3110058,"커피-음료",80.38922155688623,75.40029112081513,80.38922155688623,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","남영역 1번",87.6122754491018,84.28143712574851,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성심여자고등학교",3110058,"편의점",0,64,0,"21~24",100,19868.84121069766,100,5,"","",TRUE,"분석 가능","효창공원앞역 2번",88.51221079691517,40.3598971722365,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"새남터성지",3110059,"한식음식점",4.004449388209121,40.308370044052865,4.004449388209121,"14~17",97.9955456570156,841.619596850312,97.9955456570156,5,"","",TRUE,"분석 가능","오산고등학교",87.04810901001112,58.28698553948832,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"새남터성지",3110059,"커피-음료",77.9940119760479,33.18777292576419,77.9940119760479,"뚜렷한 DEAD TIME 없음",0,0,0,4,"21~24","",TRUE,"분석 가능","문정동성당",82.72829341317365,82.93413173652695,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 6번",3110060,"한식음식점",13.459399332591767,46.035242290748904,13.459399332591767,"06~11",93.25714285714287,193.1050662694514,93.25714285714287,5,"00~06","",TRUE,"분석 가능","망우역 1번",88.86262513904339,57.61957730812013,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 6번",3110060,"호프-간이주점",3.807615230460922,29.708737864077673,3.807615230460922,"17~21",97.99196787148594,219.2188871714438,97.99196787148594,4,"11~14","",TRUE,"분석 가능","창동역 2번",86.49799599198397,73.74749498997996,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 6번",3110060,"커피-음료",43.11377245508982,38.864628820960704,43.11377245508982,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","창동역 2번",88.35142215568862,94.311377245509,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 6번",3110060,"편의점",44.473007712082264,22,44.473007712082264,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","그라운드 고척",88.57647814910025,86.63239074550128,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창동주민센터",3110061,"한식음식점",88.98776418242491,74.66960352422907,88.98776418242491,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","오류동역 1번",85.00417130144605,90.10011123470522,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창동주민센터",3110061,"커피-음료",52.99401197604791,69.86899563318777,52.99401197604791,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","간데메공원",91.15830838323353,82.63473053892216,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"한강로동땡땡거리(은행나무길)",3110062,"한식음식점",63.51501668520578,61.23348017621145,63.51501668520578,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","경수초등학교",91.46968854282537,76.4182424916574,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"한강로동땡땡거리(은행나무길)",3110062,"분식전문점",6.459948320413436,44.743276283618584,6.459948320413436,"17~21",97.66233766233766,1167.246935700509,97.66233766233766,2,"06~11,11~14,14~17","",TRUE,"분석 가능","경수초등학교",88.93733850129199,27.131782945736433,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"한강로동땡땡거리(은행나무길)",3110062,"호프-간이주점",39.67935871743487,45.8252427184466,39.67935871743487,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성수동카페거리",91.42034068136272,90.38076152304609,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"한강로동땡땡거리(은행나무길)",3110062,"커피-음료",26.047904191616766,56.477438136826784,26.047904191616766,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","성수동카페거리",89.81100299401199,48.50299401197605,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 5번",3110063,"한식음식점",70.30033370411569,55.06607929515418,70.30033370411569,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","공군호텔",88.7305339265851,76.52947719688544,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 5번",3110063,"호프-간이주점",62.32464929859719,39.80582524271845,62.32464929859719,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","양평역 2번",89.40380761523046,77.55511022044088,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 5번",3110063,"커피-음료",15.568862275449103,49.63609898107715,15.568862275449103,"06~11",92.33128834355828,120.69701834476774,92.33128834355828,5,"00~06","",TRUE,"분석 가능","마포구청역 4번",89.73615269461078,78.1437125748503,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 2번",3110064,"한식음식점",95.66184649610679,81.16740088105728,95.66184649610679,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","마장역 3번",83.7249721913237,98.66518353726363,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 2번",3110064,"분식전문점",68.73385012919897,67.23716381418093,68.73385012919897,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","남영역 1번",87.38695090439276,73.90180878552972,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 2번",3110064,"커피-음료",41.91616766467065,77.58369723435226,41.91616766467065,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성심여자고등학교",91.24251497005989,80.38922155688623,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"효창공원앞역 2번",3110064,"편의점",40.3598971722365,66.25,40.3598971722365,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","홍대부속여중고앞",90.19922879177378,70.95115681233933,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울역 15번",3110066,"한식음식점",58.843159065628484,85.46255506607929,58.843159065628484,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","동대문구청",88.1952169076752,59.399332591768626,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울역 15번",3110066,"분식전문점",54.78036175710594,74.81662591687042,54.78036175710594,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","효창공원앞역 2번",87.59689922480621,68.73385012919897,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울역 15번",3110066,"호프-간이주점",36.67334669338677,78.44660194174757,36.67334669338677,"뚜렷한 DEAD TIME 없음",0,0,0,3,"06~11,11~14","",TRUE,"분석 가능","효창공원앞역 5번",89.15330661322645,62.32464929859719,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울역 15번",3110066,"커피-음료",58.08383233532935,82.6783114992722,58.08383233532935,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","마포구청역 4번",88.69760479041916,78.1437125748503,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"서울역 15번",3110066,"편의점",95.37275064267352,73.5,95.37275064267352,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","남영역 1번",86.19858611825192,95.88688946015425,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"배문고등학교",3110067,"한식음식점",47.60845383759733,85.02202643171806,47.60845383759733,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","후암동주민센터",89.58565072302558,47.830923248053395,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"배문고등학교",3110067,"분식전문점",65.11627906976744,74.32762836185819,65.11627906976744,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","중화역 1번",84.86757105943153,86.30490956072352,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"배문고등학교",3110067,"호프-간이주점",38.476953907815634,77.66990291262135,38.476953907815634,"14~17",90.19607843137256,84.75121714407999,90.19607843137256,3,"06~11,11~14","",TRUE,"분석 가능","석촌고분역 4번",89.65430861723446,65.53106212424849,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"배문고등학교",3110067,"커피-음료",67.66467065868264,82.09606986899564,67.66467065868264,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","화곡역 4번",85.85329341317365,89.22155688622755,"100 - 16개 상권특성의 평균 절대 백분위 차이"
